u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,bridge,junction
5357599118,1454075687,0,"[555277416, 132125405]",False,,,"['Rua Dois', 'Rua Três']",residential,,"[False, True]",222.27700000000002,"LINESTRING (-45.8428751 -23.2299699, -45.8423971 -23.2301709, -45.8420304 -23.229571, -45.8417024 -23.2288979, -45.841681 -23.2288097)",0.0009601026170040548,,,
5357599321,1454075678,0,132125394,False,,,Rua Principal,residential,,False,84.961,"LINESTRING (-45.8431509 -23.2282111, -45.842641 -23.228378, -45.8423694 -23.2284719)",0.00478602461494476,,,
5357599321,1454075661,0,132125394,False,,,Rua Principal,residential,,True,35.081999999999994,"LINESTRING (-45.8431509 -23.2282111, -45.8433254 -23.2281948, -45.8434933 -23.2281973)",0.006768047321275062,,,
5357599321,5357599327,0,555277417,False,,,,residential,,False,61.072,"LINESTRING (-45.8431509 -23.2282111, -45.8431561 -23.2283638, -45.8431859 -23.2284519, -45.8432541 -23.2286164, -45.8432562 -23.2286693, -45.8432583 -23.2287222, -45.8432647 -23.2287437)",0.000961068515009089,0.9984298374734634,,
5357599327,5357599321,0,555277417,False,,,,residential,,True,61.072,"LINESTRING (-45.8432647 -23.2287437, -45.8432583 -23.2287222, -45.8432562 -23.2286693, -45.8432541 -23.2286164, -45.8431859 -23.2284519, -45.8431561 -23.2283638, -45.8431509 -23.2282111)",0.0009726592910695002,,,
5357599328,5357599329,0,555277418,False,,,,residential,,False,73.371,"LINESTRING (-45.8563265 -23.2096195, -45.856665 -23.2090376)",0.0009726592910695003,0.9980934255884222,,
5357599329,1453990681,0,448351880,False,,,Rua Saturno,residential,,False,6.487,"LINESTRING (-45.856665 -23.2090376, -45.8567195 -23.2090675)",0.004322490226552577,,,
5357599329,1453990683,0,448351880,False,,,Rua Saturno,residential,,True,57.224,"LINESTRING (-45.856665 -23.2090376, -45.8561702 -23.2087967)",0.002861071574529828,,,
5357599329,5357599328,0,555277418,False,,,,residential,,True,73.371,"LINESTRING (-45.856665 -23.2090376, -45.8563265 -23.2096195)",0.000961068515009089,,,
5584602756,5306853117,0,549378962,True,,,,residential,,False,32.912,"LINESTRING (-45.8317438 -23.2253022, -45.8318335 -23.2253502, -45.8319354 -23.225434, -45.8319917 -23.2254882)",0.0036858667872107375,,,
5584602756,5306853120,0,549385787,True,,,,secondary,,False,323.84499999999997,"LINESTRING (-45.8317438 -23.2253022, -45.8319566 -23.225179, -45.8323419 -23.2248975, -45.8327864 -23.2244977, -45.8336169 -23.2237629, -45.833756 -23.2236756, -45.8341479 -23.2234174)",0.10985447780656153,,,
5584602763,5584602756,0,549385787,True,,,,secondary,,False,38.361000000000004,"LINESTRING (-45.8314848 -23.225544, -45.8315492 -23.2254439, -45.831627 -23.2253773, -45.8317438 -23.2253022)",0.0916463345136607,,,
5584602763,6543692317,0,549385791,True,,,,residential,,False,83.26,"LINESTRING (-45.8314848 -23.225544, -45.8314384 -23.2254547, -45.8313775 -23.2253792, -45.8312446 -23.2252425, -45.8309499 -23.2249867)",0.021615831454661713,0.9992289144796057,,
6112470777,6112470777,0,"[1171060512, 549376706]",False,,,"['Rua 15', 'Rua 16']",residential,,True,474.982,"LINESTRING (-45.8274365 -23.2279253, -45.8278295 -23.227563, -45.8287587 -23.2267491, -45.8288125 -23.2267455, -45.8288447 -23.226762, -45.8290793 -23.227048, -45.8290856 -23.2271045, -45.8290507 -23.2271683, -45.8279608 -23.2281569, -45.8278814 -23.2282095, -45.8277928 -23.228207, -45.8274365 -23.2279253)",0.0,1.0,,
6112470777,6112470777,1,"[1171060512, 549376706]",False,,,"['Rua 15', 'Rua 16']",residential,,False,474.982,"LINESTRING (-45.8274365 -23.2279253, -45.8277928 -23.228207, -45.8278814 -23.2282095, -45.8279608 -23.2281569, -45.8290507 -23.2271683, -45.8290856 -23.2271045, -45.8290793 -23.227048, -45.8288447 -23.226762, -45.8288125 -23.2267455, -45.8287587 -23.2267491, -45.8278295 -23.227563, -45.8274365 -23.2279253)",0.0,,,
6112470777,5306789520,0,878206166,False,,,Rua 16,residential,,True,49.672,"LINESTRING (-45.8274365 -23.2279253, -45.8274003 -23.227881, -45.8270891 -23.2276139)",0.0009726592910695002,,,
6189576383,6189576384,0,661123634,True,,,,residential,,False,2.777,"LINESTRING (-45.8246249 -23.2221569, -45.8246035 -23.2221723)",0.0076730937519921645,0.9995310122785194,,
6189576384,6189576486,0,661123634,True,,,,residential,,False,13.326999999999998,"LINESTRING (-45.8246035 -23.2221723, -45.8245754 -23.2221809, -45.8245502 -23.22218, -45.8245266 -23.2221718, -45.824507 -23.2221573, -45.8244934 -23.2221378)",0.006723616013043486,0.9999011032911108,,
6189576384,6189576501,0,661123636,True,,,,residential,,False,124.63000000000001,"LINESTRING (-45.8246035 -23.2221723, -45.8245687 -23.2222654, -45.8244437 -23.2225718, -45.8244212 -23.222669, -45.8244306 -23.2227726, -45.824453 -23.2228497, -45.8246514 -23.2231485, -45.824664 -23.2232094)",0.000961068515009089,0.99990631898935,,
6189576486,6189576488,0,661123634,True,,,,residential,,False,5.123,"LINESTRING (-45.8244934 -23.2221378, -45.8244872 -23.2221155, -45.824489 -23.2220925)",0.007707866080173398,0.9999311527832413,,
6189576488,6189576492,0,661123634,True,,,,residential,,False,11.700000000000001,"LINESTRING (-45.824489 -23.2220925, -45.8245004 -23.2220684, -45.8245204 -23.2220496, -45.8245464 -23.2220386, -45.824575 -23.2220369)",0.00675838834122472,0.9999011032911108,,
6189576488,6189576507,0,696786873,True,,,,residential,,False,62.85,"LINESTRING (-45.824489 -23.2220925, -45.8243934 -23.2220361, -45.8242415 -23.2219684, -45.8240189 -23.2218661, -45.8239602 -23.2218112)",0.000961068515009089,0.9999739215088037,,
6189576492,5306861391,0,661123634,True,,,,residential,,False,2.918,"LINESTRING (-45.824575 -23.2220369, -45.8246023 -23.2220446)",0.007742638408354631,,,
6189576493,6189576383,0,661123635,True,,,,residential,,False,57.28600000000001,"LINESTRING (-45.8251473 -23.2223283, -45.8250533 -23.222314, -45.8247784 -23.2221957, -45.8246965 -23.2221753, -45.8246375 -23.2221679, -45.8246249 -23.2221569)",0.007634457831790794,,,
6189576493,5306861386,0,696786872,False,,,,residential,,True,192.30700000000002,"LINESTRING (-45.8251473 -23.2223283, -45.825246 -23.2224219, -45.8256281 -23.2227121, -45.8261487 -23.2233043, -45.8264147 -23.2235982)",0.008684388963263035,,,
6189576501,6189576486,0,661123637,True,,,,residential,,False,129.61399999999998,"LINESTRING (-45.824664 -23.2232094, -45.8246016 -23.2231694, -45.8244074 -23.2228632, -45.8243796 -23.2227805, -45.8243724 -23.2226764, -45.824394 -23.2225489, -45.8244612 -23.22224, -45.8244934 -23.2221378)",0.0009726592910695002,,,
6189576507,6189576492,0,696786870,True,,,,residential,,False,68.003,"LINESTRING (-45.8239602 -23.2218112, -45.8240417 -23.2218193, -45.824575 -23.2220369)",0.0009726592910695002,,,
6189576860,5306861386,0,696786869,True,,,,residential,,False,82.969,"LINESTRING (-45.8265722 -23.2243002, -45.8265999 -23.2241159, -45.8265988 -23.2239932, -45.8265854 -23.2238798, -45.8265532 -23.2238108, -45.8264688 -23.223696, -45.8264147 -23.2235982)",0.009523754329637807,,,
6189576860,6189576870,0,879186098,True,,,,residential,,False,45.909,"LINESTRING (-45.8265722 -23.2243002, -45.8265874 -23.2242458, -45.8266453 -23.2241783, -45.8266917 -23.224145, -45.8267429 -23.2241199, -45.8268025 -23.2241133, -45.82692 -23.224107)",0.012296364553088652,0.9999687058105643,,
6189576862,5306789481,0,549376703,True,,,,residential,,False,411.42999999999995,"LINESTRING (-45.8269854 -23.2241825, -45.8270532 -23.224258, -45.8272303 -23.2244416, -45.8273295 -23.2245516, -45.8277708 -23.2250665, -45.8279596 -23.2253038, -45.8289772 -23.2265573, -45.8290578 -23.2266253, -45.829462 -23.2269081, -45.8295694 -23.2269977)",0.021129501809126962,,,
6189576862,6189576873,0,661123752,True,,,,residential,,False,37.251000000000005,"LINESTRING (-45.8269854 -23.2241825, -45.8269779 -23.2242251, -45.8269729 -23.2242702, -45.8269689 -23.2243254, -45.826945 -23.2243812, -45.8269092 -23.2244225, -45.8268775 -23.2244547, -45.8268503 -23.2244792)",0.0008297063863244296,0.9998446490813355,,
6189576870,6189576862,0,879186100,True,,,,residential,,False,10.73,"LINESTRING (-45.82692 -23.224107, -45.8269854 -23.2241825)",0.021947617419390983,,,
6189576873,8178895403,0,549376692,True,,,Avenida D,residential,,False,17.964,"LINESTRING (-45.8268503 -23.2244792, -45.8267864 -23.2246297)",0.0008417801113873579,0.9997871842277437,,
6189576873,6189576860,0,879186099,True,,,,residential,,False,37.513,"LINESTRING (-45.8268503 -23.2244792, -45.8267757 -23.2244639, -45.8267254 -23.2244537, -45.8266815 -23.2244392, -45.8266391 -23.2244083, -45.8266078 -23.2243749, -45.8265862 -23.224349, -45.8265722 -23.2243002)",0.013963021560775267,,,
6193276640,1453950288,0,661556076,True,,,Rua Marginal B,residential,,False,212.567,"LINESTRING (-45.8660153 -23.1941804, -45.8660142 -23.1940025, -45.8661628 -23.1933512, -45.8661744 -23.1932317, -45.866143 -23.1931421, -45.8660536 -23.1930201, -45.865936 -23.1929079, -45.865767 -23.1927996, -45.8656358 -23.1927329, -45.8654099 -23.1926486)",0.012836205596751757,,,
6193276640,1453955946,0,"[472739640, 772037050]",True,"['2', '1']",,,motorway_link,60,False,263.871,"LINESTRING (-45.8660153 -23.1941804, -45.8662308 -23.193806, -45.8663149 -23.1935591, -45.866338 -23.1933834, -45.8663232 -23.1932253, -45.8662879 -23.193095, -45.8661746 -23.1929066, -45.8660819 -23.1927996, -45.8659765 -23.1926942, -45.8658196 -23.1925576, -45.8653658 -23.1922356)",0.1533461984261979,,,
6206829294,6206829295,0,663053036,True,,,,primary_link,,False,55.41400000000001,"LINESTRING (-45.8540422 -23.1960733, -45.8539376 -23.1961608, -45.8538719 -23.1961916, -45.8537981 -23.1961879, -45.8537351 -23.1961583, -45.8536868 -23.1961078, -45.8536385 -23.1960178)",0.03924627602822331,0.9999843529052822,,
6206829294,7041084011,0,663053039,True,,,Via Cambuí,primary,,False,168.82600000000002,"LINESTRING (-45.8540422 -23.1960733, -45.8539858 -23.1962557, -45.8533555 -23.1974514)",0.12425318751136752,0.9953875680620522,,
6206829295,7041083990,0,130676890,True,,,Via Cambuí,primary,,False,114.966,"LINESTRING (-45.8536385 -23.1960178, -45.8539403 -23.1950218)",0.15197455018482514,0.9980743973075776,,
6217647005,1454071098,0,"[664298880, 132125169, 870725439]",False,,,,unclassified,,True,964.1849999999998,"LINESTRING (-45.8307284 -23.2021589, -45.8305769 -23.2025361, -45.8302154 -23.2030689, -45.8301846 -23.2030911, -45.830147 -23.2031007, -45.8300971 -23.2031041, -45.8300833 -23.2031084, -45.8300585 -23.2031267, -45.8300522 -23.20314, -45.8300481 -23.20317, -45.8300413 -23.2032375, -45.8300203 -23.2033306, -45.8299794 -23.2034128, -45.8298775 -23.2035438, -45.829789 -23.2036233, -45.8297219 -23.2036544, -45.8296539 -23.2036664, -45.8295771 -23.2036547, -45.829447 -23.2036008, -45.8294182 -23.2035943, -45.8293853 -23.2035993, -45.8293638 -23.2036171, -45.8290923 -23.2039105, -45.8288381 -23.2041459, -45.8286785 -23.2043333, -45.8286329 -23.2043851, -45.8285645 -23.2044461, -45.8285169 -23.2044954, -45.8283191 -23.2048041, -45.8281448 -23.205055, -45.8280422 -23.2052411, -45.8279966 -23.2053083, -45.8278162 -23.2055369, -45.8276298 -23.2058044, -45.8276043 -23.2058549, -45.8275956 -23.2059271, -45.8276217 -23.2059788, -45.8277103 -23.2060429, -45.8278511 -23.2061089, -45.8279785 -23.2061243, -45.8281575 -23.2060935, -45.8297347 -23.205593, -45.8299412 -23.2055351, -45.8310054 -23.2053323, -45.831348 -23.2052836)",0.0009726592910695002,,,
6308115793,1454017530,0,132119125,False,,,Rua dos Canindés,residential,,False,55.361999999999995,"LINESTRING (-45.8540843 -23.2122452, -45.8540054 -23.2122133, -45.8537178 -23.2120881, -45.8535937 -23.2120341)",0.0017652091282496208,,,
6308115793,1454017531,0,"[132133901, 132119310]",False,,,"['Rua dos Jaburus', 'Avenida das Sairas']",residential,,False,249.95100000000002,"LINESTRING (-45.8540843 -23.2122452, -45.8540407 -23.2123077, -45.8532724 -23.2137994, -45.8532573 -23.2138112, -45.8532281 -23.2138158, -45.8531896 -23.2138109, -45.8527623 -23.2136079)",0.006897095743150272,,,
6308115793,1454006738,0,132133901,False,,,Avenida das Sairas,residential,,True,73.294,"LINESTRING (-45.8540843 -23.2122452, -45.8541472 -23.2121892, -45.8542184 -23.2121119, -45.8545376 -23.2117353)",0.00655232739644407,,,
6543628482,8170369639,0,878178304,True,,,,tertiary_link,,False,47.682,"LINESTRING (-45.8277416 -23.2328905, -45.8276113 -23.2329074, -45.8275533 -23.2329261, -45.827513 -23.2329391, -45.827322 -23.2330583)",9.658980050342604e-07,0.9986516883761203,,
6543646333,6543646334,0,549373135,False,,,,residential,,True,34.162,"LINESTRING (-45.8272421 -23.2282422, -45.8269861 -23.2284398)",6.471516633729544e-05,0.999979137207043,,
6543646333,5306789422,0,696786852,True,,,Avenida Três,residential,,False,78.548,"LINESTRING (-45.8272421 -23.2282422, -45.8276637 -23.2286005, -45.8278171 -23.2287103)",0.032893656561441734,,,
6543646334,6543646333,0,549373135,False,,,,residential,,False,34.162,"LINESTRING (-45.8269861 -23.2284398, -45.8272421 -23.2282422)",0.0018690126397412938,,,
6543646334,8169632719,0,696786853,True,,,Avenida Três,residential,,False,51.367,"LINESTRING (-45.8269861 -23.2284398, -45.8266864 -23.2281481, -45.8266364 -23.2281083)",0.030695272701983762,0.9995268867901177,,
6543646346,5306752609,0,549373139,False,,,,residential,,False,40.317,"LINESTRING (-45.8264757 -23.2284982, -45.8267473 -23.2287612)",0.005238547830303311,,,
6543646346,6543646390,0,879134273,True,,,,residential,,False,12.939,"LINESTRING (-45.8264757 -23.2284982, -45.826427 -23.2284682, -45.8263754 -23.2284275)",0.003390141014669415,0.9999455332083864,,
6543646376,6543646393,0,549376694,True,,,,residential,,False,3.005,"LINESTRING (-45.8263732 -23.2283519, -45.8263841 -23.228377)",0.014275972514406368,0.9978388674072299,,roundabout
6543646378,6543646376,0,549376694,True,,,,residential,,False,6.007,"LINESTRING (-45.8263269 -23.2283201, -45.8263533 -23.2283321, -45.8263732 -23.2283519)",0.00010914647456887143,,,roundabout
6543646378,5306752601,0,696786855,True,,,,residential,,False,38.016,"LINESTRING (-45.8263269 -23.2283201, -45.8263453 -23.2282838, -45.826459 -23.2281521, -45.8265427 -23.2280427)",0.009043220072133262,,,
6543646381,6543646378,0,549376694,True,,,,residential,,False,9.002,"LINESTRING (-45.8262459 -23.2283412, -45.8262694 -23.228325, -45.8262977 -23.2283177, -45.8263269 -23.2283201)",0.009140775770641723,,,roundabout
6543646385,8178555530,0,879134276,True,,,,residential,,False,17.043,"LINESTRING (-45.8262245 -23.2283906, -45.8260911 -23.2282986)",0.007232161312694025,0.9999279149861534,,
6543646385,6543646381,0,549376694,True,,,,residential,,False,6.013999999999999,"LINESTRING (-45.8262245 -23.2283906, -45.8262302 -23.2283641, -45.8262459 -23.2283412)",0.0072060820665580975,,,roundabout
6543646390,5306752587,0,549376694,True,,,,residential,,False,8.427,"LINESTRING (-45.8263754 -23.2284275, -45.8263575 -23.2284476, -45.8263332 -23.2284608, -45.8263077 -23.2284654)",0.011504167205959717,,,roundabout
6543646392,6543646385,0,549376694,True,,,,residential,,False,7.941,"LINESTRING (-45.8262587 -23.228452, -45.8262402 -23.2284353, -45.8262284 -23.2284141, -45.8262245 -23.2283906)",0.014426652603191713,,,roundabout
6543646393,6543646390,0,549376694,True,,,,residential,,False,5.776999999999999,"LINESTRING (-45.8263841 -23.228377, -45.8263847 -23.228403, -45.8263754 -23.2284275)",0.008102435415229894,,,roundabout
6543646393,6543646346,0,879134272,True,,,,residential,,False,16.409,"LINESTRING (-45.8263841 -23.228377, -45.8264181 -23.2284214, -45.8264757 -23.2284982)",0.006185127875236886,,,
6543646449,8178930744,0,911115225,True,,,Avenida José Martins Ferreira,tertiary,,False,8.315,"LINESTRING (-45.8271579 -23.2326565, -45.8271051 -23.2325996)",0.0038713192041773155,0.9999583489240609,,
6543646450,6543646449,0,549584761,True,,,,tertiary_link,,False,35.333,"LINESTRING (-45.8274236 -23.2325299, -45.8274119 -23.2325485, -45.8273995 -23.2325656, -45.8273812 -23.2326066, -45.8273501 -23.2326405, -45.8273092 -23.232664, -45.8272612 -23.232675, -45.8272118 -23.2326715, -45.8271579 -23.2326565)",0.0038597284281169045,,,
6543646450,8170369639,0,696786860,True,,,,tertiary,,False,59.73800000000001,"LINESTRING (-45.8274236 -23.2325299, -45.8273928 -23.2327649, -45.8273348 -23.2330022, -45.827322 -23.2330583)",0.0009620344130141233,0.9972592816616563,,
6543646461,5306752552,0,696786863,True,,,,secondary_link,,False,32.775,"LINESTRING (-45.8238959 -23.2296377, -45.8239113 -23.2295405, -45.8239537 -23.2294503, -45.82402 -23.2293732)",0.014377391804934966,,,
6543646469,6543646476,0,549584762,True,,,Avenida José Martins Ferreira,secondary,,False,57.844,"LINESTRING (-45.8264609 -23.2319836, -45.8260569 -23.2316192)",0.003966943106675707,0.9997583539477002,,
6543646469,5306752550,0,549584757,True,,,,secondary,,False,26.724,"LINESTRING (-45.8264609 -23.2319836, -45.8264688 -23.231942, -45.8265128 -23.2318705, -45.8266018 -23.2317883)",0.007125912532140256,,,
6543646476,6543646482,0,549373127,False,,,,residential,,False,28.011,"LINESTRING (-45.8260569 -23.2316192, -45.8258553 -23.2317899)",0.000961068515009089,0.9985328093258687,,
6543646476,6543646479,0,549584762,True,,,Avenida José Martins Ferreira,secondary,,False,154.796,"LINESTRING (-45.8260569 -23.2316192, -45.8249804 -23.2306397)",0.00399012465879653,0.9998320581640364,,
6543646479,6543646481,0,549373126,False,,,,residential,,False,30.088,"LINESTRING (-45.8249804 -23.2306397, -45.8247846 -23.2308418)",0.000961068515009089,0.998493406779693,,
6543646479,5306752535,0,549584762,True,,,Avenida José Martins Ferreira,secondary,,False,115.092,"LINESTRING (-45.8249804 -23.2306397, -45.824196 -23.2298969)",0.004013306210917352,,,
6543646481,6543646479,0,549373126,False,,,,residential,,True,30.088,"LINESTRING (-45.8247846 -23.2308418, -45.8249804 -23.2306397)",0.0009726592910695002,,,
6543646482,6543646476,0,549373127,False,,,,residential,,True,28.011,"LINESTRING (-45.8258553 -23.2317899, -45.8260569 -23.2316192)",0.0009726592910695002,,,
6543646493,5306752558,0,549373125,True,,,Avenida A,secondary,,False,328.07199999999995,"LINESTRING (-45.8278558 -23.2291487, -45.8278293 -23.2291968, -45.8277229 -23.2294001, -45.8275087 -23.2298649, -45.8273979 -23.2301183, -45.8272878 -23.2304108, -45.8272043 -23.2307007, -45.8270581 -23.2312084, -45.8269007 -23.2317226, -45.826818 -23.2319337)",0.011657905971761005,,,
6543646493,6543646497,0,696786865,True,,,,secondary,,False,34.252,"LINESTRING (-45.8278558 -23.2291487, -45.827802 -23.2291339, -45.8277557 -23.2291232, -45.8277018 -23.2291028, -45.8276787 -23.229086, -45.8276541 -23.2290622, -45.8276305 -23.2290343, -45.8276183 -23.2290027, -45.8276056 -23.2289748)",0.03498675753835098,0.9998507064562813,,
6543646495,6543646493,0,1205684513,True,,,,secondary,,False,29.072000000000003,"LINESTRING (-45.8280108 -23.2289295, -45.8279201 -23.2290615, -45.8278558 -23.2291487)",0.046633072734051574,,,
6543646497,6543646334,0,696786853,True,,,Avenida Três,residential,,False,86.87799999999999,"LINESTRING (-45.8276056 -23.2289748, -45.8275076 -23.2288844, -45.8269861 -23.2284398)",0.03248797939932735,,,
6543646497,5306789422,0,878165915,True,,,Avenida A,secondary,,False,37.316,"LINESTRING (-45.8276056 -23.2289748, -45.8276294 -23.2289054, -45.8276443 -23.2288768, -45.8276747 -23.2288348, -45.8277004 -23.22881, -45.8278171 -23.2287103)",0.021856823006917762,,,
6543692316,6543692317,0,696789290,False,,,,residential,,True,32.111,"LINESTRING (-45.831172 -23.2247824, -45.8309499 -23.2249867)",4.15336142164732e-05,0.999979137207043,,
6543692316,5584602756,0,549378962,True,,,,residential,,False,82.19,"LINESTRING (-45.831172 -23.2247824, -45.8316397 -23.2252112, -45.8317438 -23.2253022)",0.02188241930405117,,,
6543692317,6543692316,0,696789290,False,,,,residential,,False,32.111,"LINESTRING (-45.8309499 -23.2249867, -45.831172 -23.2247824)",0.001892194191862116,,,
6543692317,8167543067,0,549385791,True,,,,residential,,False,49.416,"LINESTRING (-45.8309499 -23.2249867, -45.8306689 -23.2247428, -45.8305918 -23.2246886)",0.019776761653076482,0.9993263214652469,,
6861284089,1439289583,0,336077243,False,,,Rua Capitão Raul Fagundes,residential,30,False,53.039,"LINESTRING (-45.8737402 -23.1862763, -45.873648 -23.1858069)",0.004307468180757834,,,
6861284089,1439300119,0,336077243,False,,,Rua Capitão Raul Fagundes,residential,30,True,119.44200000000001,"LINESTRING (-45.8737402 -23.1862763, -45.8737555 -23.186354, -45.8739477 -23.1873334)",0.0001440671370865922,,,
6861284089,1439484624,0,336077244,False,,,Rua Domingos Campoy Bernal,residential,,True,225.631,"LINESTRING (-45.8737402 -23.1862763, -45.8743154 -23.1870207, -45.8743375 -23.1871426, -45.8742675 -23.188133)",0.00020075960058921617,,,
7041067204,8013830985,0,753594649,True,,,,primary,,False,254.641,"LINESTRING (-45.8448216 -23.2317817, -45.8445472 -23.2310611, -45.8444747 -23.2307358, -45.8444533 -23.2304474, -45.8444452 -23.23027, -45.8444828 -23.2295995, -45.8444884 -23.2295432)",0.0009726592910695002,0.999916039891326,,
7041067215,7463938449,0,798030525,False,,,Via Cambuí,primary,,False,860.525,"LINESTRING (-45.840107 -23.2195743, -45.8401705 -23.2198371, -45.8402167 -23.2200322, -45.84025 -23.2202204, -45.8402713 -23.2203609, -45.8402834 -23.2206035, -45.8402771 -23.2208481, -45.8402713 -23.2212447, -45.8402534 -23.2218958, -45.8402597 -23.2220716, -45.8402829 -23.2223437, -45.8403255 -23.2226513, -45.8403652 -23.2227873, -45.8404513 -23.2230745, -45.8405651 -23.2233472, -45.8407396 -23.223688, -45.840953 -23.2239945, -45.8414251 -23.2244875, -45.8431578 -23.2259911, -45.8433951 -23.2262322)",0.0595511248063247,0.972753465079018,,
7041067215,7352719596,0,"[786374202, 871066963]",True,,,Via Cambuí,primary,,False,197.337,"LINESTRING (-45.840107 -23.2195743, -45.839942 -23.2192125, -45.839835 -23.2189761, -45.8396741 -23.2186845, -45.8392901 -23.2179672)",0.05215342665466008,0.9984465210580502,,
7041067218,1454061059,0,132125409,True,,,Via Cambuí,primary,,False,97.871,"LINESTRING (-45.8392188 -23.2164936, -45.8392762 -23.2168224, -45.8393743 -23.2171402, -45.8394695 -23.2173386)",0.11301848853022009,,,
7041067218,8113975279,0,"[786374200, 871066965]",True,,,Rua Madre Tereza de Calcutá,residential,,False,186.538,"LINESTRING (-45.8392188 -23.2164936, -45.839329 -23.2166337, -45.8394342 -23.2167008, -45.839508 -23.2167156, -45.8395676 -23.2167125, -45.8396253 -23.2166989, -45.8397312 -23.2166355, -45.840541 -23.2158366)",0.08438835967052873,0.99734359358431,,
7041067220,7041067218,0,132125409,True,,,Via Cambuí,primary,,False,36.867000000000004,"LINESTRING (-45.839164 -23.2161659, -45.8391901 -23.2163188, -45.8392188 -23.2164936)",0.19739525742468922,,,
7041067223,7041067220,0,132125409,True,,,Via Cambuí,primary,,False,267.528,"LINESTRING (-45.8392243 -23.2137896, -45.8391103 -23.2142271, -45.83905 -23.2145414, -45.8390084 -23.2149568, -45.8390218 -23.2153549, -45.839164 -23.2161659)",0.12453466092223454,,,
7041067223,7041084011,0,"[753594650, 753594651, 551694062]",False,,,Via Cambuí,primary,,"[False, True]",2417.0350000000003,"LINESTRING (-45.8392243 -23.2137896, -45.8394735 -23.2133034, -45.8396481 -23.2130218, -45.8398734 -23.2127358, -45.8401859 -23.212419, -45.8407049 -23.2120505, -45.840949 -23.2118939, -45.8412279 -23.2117325, -45.8422854 -23.2111241, -45.8426004 -23.2109108, -45.8427793 -23.210767, -45.8431122 -23.2104691, -45.8434689 -23.2101117, -45.8438833 -23.2095743, -45.8441663 -23.2091219, -45.8444278 -23.2085932, -45.8447215 -23.2079818, -45.8454752 -23.2062562, -45.8461645 -23.2048066, -45.8464515 -23.2041213, -45.8467653 -23.2034248, -45.8470682 -23.2028457, -45.8472401 -23.2025694, -45.8474439 -23.2023093, -45.8477095 -23.2020603, -45.8480769 -23.2017941, -45.848498 -23.2015525, -45.8490291 -23.2013281, -45.8496755 -23.2011383, -45.8502965 -23.2009214, -45.8507431 -23.2007241, -45.8512178 -23.200448, -45.8517408 -23.2000684, -45.8520788 -23.1997331, -45.8524463 -23.1993312, -45.8526997 -23.1989553, -45.852918 -23.1985516, -45.85309 -23.198175, -45.8532643 -23.1976795, -45.8533555 -23.1974514)",0.11283307409014762,0.9351750442905818,yes,
7041083990,1438523214,0,130676890,True,,,Via Cambuí,primary,,False,609.5910000000001,"LINESTRING (-45.8539403 -23.1950218, -45.8542269 -23.1942569, -45.8544144 -23.1938609, -45.8546594 -23.1933965, -45.8548149 -23.1930533, -45.8550159 -23.1925221, -45.8551951 -23.1919661, -45.8555871 -23.1907872, -45.8557881 -23.1901396, -45.8558777 -23.189846)",0.15000756914470056,,,
7041083990,7041083997,0,663053040,True,,,,primary_link,,False,55.891000000000005,"LINESTRING (-45.8539403 -23.1950218, -45.8540165 -23.1949829, -45.8541023 -23.1949691, -45.8541884 -23.1949819, -45.8542651 -23.1950199, -45.854324 -23.1950789, -45.8543925 -23.1951593)",0.0019785718161850437,0.9999030853695098,,
7041083997,6206829294,0,663053039,True,,,Via Cambuí,primary,,False,107.754,"LINESTRING (-45.8543925 -23.1951593, -45.8543654 -23.1952307, -45.8540948 -23.1959345, -45.8540422 -23.1960733)",0.16348787276353025,,,
7041083998,1438523198,0,663053035,True,,,Via Cambuí,primary,,False,102.886,"LINESTRING (-45.8585085 -23.1878537, -45.8588256 -23.1878579, -45.8590592 -23.1878703, -45.8595114 -23.1879203)",0.014525269256334275,,,
7041083998,7929251829,0,849918298,True,,,,primary_link,,False,278.62699999999995,"LINESTRING (-45.8585085 -23.1878537, -45.8592301 -23.1876922, -45.8596601 -23.1875239, -45.8597581 -23.1874652, -45.8598134 -23.1873537, -45.8598092 -23.1872461, -45.859741 -23.1871521, -45.8596261 -23.1870934, -45.8589591 -23.1869035, -45.8589005 -23.1868658, -45.8588089 -23.1867885)",0.13207671725881462,0.9873217600099002,,
7041084007,7352696552,0,130676891,True,,,Rua Jose Potiguara Miragaia,primary,,False,39.408,"LINESTRING (-45.8628284 -23.1851691, -45.8629067 -23.1850932, -45.8629561 -23.1849761, -45.8629852 -23.1848904, -45.8629923 -23.1848566)",0.008097605925204723,0.9996797423947177,,
7041084007,7737676361,0,828903786,True,,,,primary_link,,False,38.194,"LINESTRING (-45.8628284 -23.1851691, -45.8628079 -23.1850581, -45.8627674 -23.1850063, -45.8627155 -23.1849681, -45.8626185 -23.1849108)",0.0032034007336961246,0.9995720221347673,,
7041084011,6206829295,0,130676890,True,,,Via Cambuí,primary,,False,162.013,"LINESTRING (-45.8533555 -23.1974514, -45.8534293 -23.1970705, -45.8536385 -23.1960178)",0.11271668338054099,,,
