u,v,key,osmid,oneway,lanes,name,highway,reversed,length,ebc,vulnerability,geometry,maxspeed,bridge,ref,junction
1454061177,1454061151,0,132124535,False,,Rua José Carlos Fraterno de Aguiar,residential,True,377.924,0.02561254470223553,,"LINESTRING (-45.8414461 -23.2154606, -45.8415672 -23.2147528, -45.8416155 -23.2146, -45.8416859 -23.2144706, -45.8419481 -23.2141174, -45.8422554 -23.2137425, -45.8423315 -23.2136788, -45.8424582 -23.213612, -45.8437309 -23.2131636)",,,,
1454061177,1454061179,0,132139399,False,,Rua Paulo R Aparecido,residential,False,107.88600000000001,0.005321303079030402,0.9992078431115485,"LINESTRING (-45.8414461 -23.2154606, -45.8414385 -23.2163015, -45.8414465 -23.2163619, -45.8414689 -23.2164272)",,,,
1454061179,1454061125,0,132124538,False,,Rua Tiago Estrada Bessa,residential,True,18.972,0.0005939689913247205,,"LINESTRING (-45.8414689 -23.2164272, -45.8415115 -23.2164568, -45.8415672 -23.2164833, -45.841635 -23.2164974)",,,,
1454061179,1454061111,0,132139399,False,,Rua Paulo R Aparecido,residential,False,26.674,0.0031564528616520758,,"LINESTRING (-45.8414689 -23.2164272, -45.8414693 -23.2164999, -45.8414599 -23.2165714, -45.8414412 -23.216665)",,,,
1454061179,1454061177,0,132139399,False,,Rua Paulo R Aparecido,residential,True,107.88600000000001,0.005368252833859408,,"LINESTRING (-45.8414689 -23.2164272, -45.8414465 -23.2163619, -45.8414385 -23.2163015, -45.8414461 -23.2154606)",,,,
1454061211,1454052767,0,132124060,False,,Rua Hélio Siqueira Pinto,residential,False,123.088,0.011445119409207314,,"LINESTRING (-45.8441401 -23.2147707, -45.8437834 -23.215828)",,,,
1454061211,1454052716,0,132124060,False,,Rua Hélio Siqueira Pinto,residential,True,35.948,0.000489746491175828,,"LINESTRING (-45.8441401 -23.2147707, -45.844248 -23.214463)",,,,
1454061211,1454203501,0,132124539,False,,Rua Silvio de Souza Rezende Filho,residential,False,181.724,0.009556777865693354,0.9991400393648356,"LINESTRING (-45.8441401 -23.2147707, -45.8437844 -23.2148822, -45.8436124 -23.2149395, -45.8434871 -23.2149988, -45.8433556 -23.215085, -45.8432892 -23.2151984, -45.8432496 -23.2153087, -45.843138 -23.2158977)",,,,
1454061244,1454203501,0,132139409,False,,Rua Jairo Veneziani,residential,True,220.442,0.0016764933595378477,0.9972450233458201,"LINESTRING (-45.8421511 -23.2175782, -45.8429056 -23.2168222, -45.8429901 -23.2166848, -45.843033 -23.2164826, -45.843138 -23.2158977)",,,,
1454061261,1454203444,0,132124068,False,,Rua Jaime Pinto Machado,residential,False,57.772,0.03232152428596953,0.9946047773319688,"LINESTRING (-45.842574 -23.2156652, -45.8420206 -23.215559)",,,,
1454061261,1454203501,0,132124068,False,,Rua Jaime Pinto Machado,residential,True,63.169,0.021287594544696597,0.9957621742246104,"LINESTRING (-45.842574 -23.2156652, -45.843138 -23.2158977)",,,,
1454061261,1454052750,0,132124544,False,,Rua Antônio Cunha,residential,True,241.858,0.0049510650546919985,,"LINESTRING (-45.842574 -23.2156652, -45.8426951 -23.2150985, -45.8427514 -23.2149371, -45.8428748 -23.2147503, -45.8430424 -23.214587, -45.843249 -23.2144946, -45.8440351 -23.2142172)",,,,
1454061261,1454061284,0,132139405,False,,Rua Pedro Medeiros,residential,False,229.23399999999998,0.0016616044309451493,0.9971000485253018,"LINESTRING (-45.842574 -23.2156652, -45.8425093 -23.216111, -45.8424758 -23.2162731, -45.8424342 -23.2164373, -45.8423939 -23.2165162, -45.8423383 -23.2165784, -45.8421107 -23.2168304, -45.8415126 -23.2173881)",,,,
1454061284,1454061261,0,132139405,False,,Rua Pedro Medeiros,residential,True,229.234,0.0016764933595378477,,"LINESTRING (-45.8415126 -23.2173881, -45.8421107 -23.2168304, -45.8423383 -23.2165784, -45.8423939 -23.2165162, -45.8424342 -23.2164373, -45.8424758 -23.2162731, -45.8425093 -23.216111, -45.842574 -23.2156652)",,,,
1454061305,1454052784,0,132124545,False,,Rua Adilson Aparecido da Cruz,residential,True,200.78400000000002,0.0016764933595378477,,"LINESTRING (-45.8426844 -23.2178307, -45.8434045 -23.2171473, -45.843518 -23.2170048, -45.8435734 -23.2167935, -45.84366 -23.21634)",,,,
1454067830,1454067832,0,132124857,False,,Rua Edison Coutinho,residential,False,102.117,0.0016616044309451493,0.9971496973513361,"LINESTRING (-45.8408859 -23.2146425, -45.8399018 -23.2144831)",,,,
1454067830,1454067838,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,False,82.15599999999999,0.07426597582037996,0.9992907762888595,"LINESTRING (-45.8408859 -23.2146425, -45.8409188 -23.2144434, -45.8409771 -23.2143073, -45.8410878 -23.214139, -45.8412058 -23.2139775)",,,,
1454067832,1454067830,0,132124857,False,,Rua Edison Coutinho,residential,True,102.117,0.0016764933595378477,,"LINESTRING (-45.8399018 -23.2144831, -45.8408859 -23.2146425)",,,,
1454067838,3370554248,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,False,63.994,0.08639747483771068,0.9990575233626293,"LINESTRING (-45.8412058 -23.2139775, -45.8415592 -23.2135024)",,,,
1454067838,3370554246,0,132124859,False,,Rua Cristiane Quitéria Oliveira Porto,residential,True,9.884,0.001197069858852957,0.9990702669641723,"LINESTRING (-45.8412058 -23.2139775, -45.841297 -23.2140071)",,,,
1454067838,1454067843,0,132124859,False,,Rua Cristiane Quitéria Oliveira Porto,residential,False,118.23,0.0016616044309451493,0.99704926497997,"LINESTRING (-45.8412058 -23.2139775, -45.8411314 -23.2139615, -45.8410482 -23.213956, -45.8400556 -23.214043)",,,,
1454067843,1454067838,0,132124859,False,,Rua Cristiane Quitéria Oliveira Porto,residential,True,118.23,0.0016764933595378477,,"LINESTRING (-45.8400556 -23.214043, -45.8410482 -23.213956, -45.8411314 -23.2139615, -45.8412058 -23.2139775)",,,,
1454067867,3370554247,0,330089457,False,,Rua Paulo L Cursino,residential,True,124.431,0.0016764933595378477,0.9972615680885852,"LINESTRING (-45.8402262 -23.2134736, -45.841437 -23.2133554)",,,,
1454067877,8113824080,0,132124864,False,,Rua Pedro Rodolfo,residential,True,178.49699999999996,0.0016764933595378477,0.997007084710254,"LINESTRING (-45.8405741 -23.2128593, -45.8407284 -23.2130716, -45.8407579 -23.2130988, -45.8407934 -23.2131068, -45.840837 -23.2131055, -45.8419689 -23.212965, -45.8420151 -23.2129684, -45.842054 -23.2129829, -45.8421503 -23.213043)",,,,
1454067932,5327748891,0,132124877,False,,Rua Brejauveira,residential,False,153.957,0.017950092311357274,0.972454379022557,"LINESTRING (-45.8425219 -23.210621, -45.842451 -23.2105579, -45.8423531 -23.2104851, -45.8422713 -23.2104371, -45.8421687 -23.2104087, -45.842055 -23.2103979, -45.8414861 -23.2104648, -45.8410992 -23.2105086)",,,,
1454067932,1454047425,0,132124877,False,,Rua Brejauveira,residential,True,244.874,0.03395569054850813,,"LINESTRING (-45.8425219 -23.210621, -45.8426098 -23.2107111, -45.8428331 -23.2110089, -45.8429411 -23.2111417, -45.8430504 -23.2112643, -45.8431103 -23.2113187, -45.8431763 -23.2113706, -45.843316 -23.2114656, -45.8433679 -23.2115134, -45.8434022 -23.2115656, -45.8434809 -23.2118188, -45.8435006 -23.2120358, -45.8435399 -23.2121262, -45.8436481 -23.2122708, -45.8438039 -23.2124044)",,,,
1454067932,5327749325,0,1135242008,False,,,unclassified,False,911.101,0.014740039306771485,0.9763857795504588,"LINESTRING (-45.8425219 -23.210621, -45.8425961 -23.2105908, -45.8426872 -23.2105505, -45.8427708 -23.2105078, -45.8428234 -23.2104726, -45.8429712 -23.2103304, -45.8430899 -23.2101962, -45.8432251 -23.2100287, -45.8432984 -23.209901, -45.8433396 -23.2098323, -45.8434588 -23.2095207, -45.8435708 -23.2093561, -45.8437418 -23.2091725, -45.8440022 -23.208971, -45.8440825 -23.2088902, -45.8441314 -23.2088088, -45.8441281 -23.2087115, -45.8440952 -23.2086295, -45.8438842 -23.20832, -45.8437291 -23.2080052, -45.8436741 -23.2078413, -45.8436412 -23.2077001, -45.8436546 -23.2074407, -45.84365 -23.20722, -45.8436037 -23.2070672, -45.8434629 -23.2068829, -45.8433663 -23.2067701, -45.8432563 -23.2066817, -45.8431269 -23.2066111, -45.8422177 -23.2060688, -45.8413218 -23.2054611, -45.8411656 -23.2053631, -45.8401322 -23.2047869)",,,,
1454067970,1454067981,0,"[551694074, 132139415]",False,,Rua Brejauveira,residential,False,339.07500000000005,0.004966946578524209,0.9926105768432593,"LINESTRING (-45.837389 -23.2132189, -45.8365797 -23.2141446, -45.8361337 -23.2146659, -45.8360352 -23.2147966, -45.8359654 -23.2149223, -45.8357281 -23.2154325, -45.8355624 -23.2157407)",,,,
1454067970,5327749439,0,"[132124877, 132139415]",False,,Rua Brejauveira,residential,True,324.364,0.008322911083318445,0.9875777915748133,"LINESTRING (-45.837389 -23.2132189, -45.8381367 -23.2126809, -45.8382386 -23.212623, -45.8384947 -23.2125127, -45.8386496 -23.2124067, -45.8387207 -23.2123414, -45.8387724 -23.2122914, -45.8390091 -23.2120351, -45.8395898 -23.2114373, -45.839738 -23.2112937)",,,,
1454067970,5327749494,0,551694073,False,,Rua Brejauveira,residential,False,148.67200000000003,0.0016616044309451493,0.99732968316574,"LINESTRING (-45.837389 -23.2132189, -45.8371811 -23.2132793, -45.8370566 -23.2133279, -45.836868 -23.2134173, -45.8366393 -23.2134908, -45.8364163 -23.2135171, -45.8362333 -23.2134908, -45.8361239 -23.2134589, -45.8360117 -23.2134144)",,,,
1454067981,1454067970,0,"[551694074, 132139415]",False,,Rua Brejauveira,residential,True,339.07500000000005,0.005011613364302305,,"LINESTRING (-45.8355624 -23.2157407, -45.8357281 -23.2154325, -45.8359654 -23.2149223, -45.8360352 -23.2147966, -45.8361337 -23.2146659, -45.8365797 -23.2141446, -45.837389 -23.2132189)",,,,
1454067981,5327749507,0,551694075,False,,,residential,False,232.4,0.0016616044309451493,0.9975017754385536,"LINESTRING (-45.8355624 -23.2157407, -45.8354571 -23.2160297, -45.8354028 -23.2162312, -45.8353794 -23.2164013, -45.835374 -23.2166872, -45.8353985 -23.2168433, -45.8354443 -23.2169852, -45.8355135 -23.2170921, -45.8354632 -23.2171266, -45.8353242 -23.2172111, -45.8351927 -23.2172795, -45.8350904 -23.2173596, -45.8350269 -23.2174476, -45.8349869 -23.2175527)",,,,
1454067981,5327789960,0,551698748,False,,,residential,True,91.44099999999999,0.0016616044309451493,0.9975017754385536,"LINESTRING (-45.8355624 -23.2157407, -45.8356905 -23.2157758, -45.8359004 -23.2158491, -45.8359721 -23.2158904, -45.8360781 -23.2159687, -45.8361347 -23.2160183, -45.8361579 -23.2160482, -45.836182 -23.2161018, -45.8362088 -23.2161351, -45.8362732 -23.2161924)",,,,
1454071098,6217647005,0,"[664298880, 132125169, 870725439]",False,,,unclassified,False,964.185,0.0016616044309451493,0.9972011668870047,"LINESTRING (-45.831348 -23.2052836, -45.8310054 -23.2053323, -45.8299412 -23.2055351, -45.8297347 -23.205593, -45.8281575 -23.2060935, -45.8279785 -23.2061243, -45.8278511 -23.2061089, -45.8277103 -23.2060429, -45.8276217 -23.2059788, -45.8275956 -23.2059271, -45.8276043 -23.2058549, -45.8276298 -23.2058044, -45.8278162 -23.2055369, -45.8279966 -23.2053083, -45.8280422 -23.2052411, -45.8281448 -23.205055, -45.8283191 -23.2048041, -45.8285169 -23.2044954, -45.8285645 -23.2044461, -45.8286329 -23.2043851, -45.8286785 -23.2043333, -45.8288381 -23.2041459, -45.8290923 -23.2039105, -45.8293638 -23.2036171, -45.8293853 -23.2035993, -45.8294182 -23.2035943, -45.829447 -23.2036008, -45.8295771 -23.2036547, -45.8296539 -23.2036664, -45.8297219 -23.2036544, -45.829789 -23.2036233, -45.8298775 -23.2035438, -45.8299794 -23.2034128, -45.8300203 -23.2033306, -45.8300413 -23.2032375, -45.8300481 -23.20317, -45.8300522 -23.20314, -45.8300585 -23.2031267, -45.8300833 -23.2031084, -45.8300971 -23.2031041, -45.830147 -23.2031007, -45.8301846 -23.2030911, -45.8302154 -23.2030689, -45.8305769 -23.2025361, -45.8307284 -23.2021589)",,,,
1454071098,5327749325,0,"[1135242008, 132125169, 1135242009]",False,,,unclassified,True,1089.762,0.005011613364302305,0.9916495077994584,"LINESTRING (-45.831348 -23.2052836, -45.831865 -23.2051388, -45.8319374 -23.2051068, -45.8321292 -23.204981, -45.832207 -23.2049481, -45.8328071 -23.2047943, -45.8332966 -23.2046723, -45.8333872 -23.2046414, -45.8334522 -23.2046069, -45.8343226 -23.203929, -45.8344057 -23.203839, -45.8344929 -23.2037194, -45.8348334 -23.2030877, -45.8349676 -23.2028418, -45.8350434 -23.2027654, -45.835146 -23.2027001, -45.8352707 -23.2026736, -45.8355577 -23.2026088, -45.8358316 -23.202568, -45.8362727 -23.202609, -45.8363774 -23.2026353, -45.8364636 -23.2026569, -45.836621 -23.2026965, -45.8369739 -23.2028843, -45.8376496 -23.2032844, -45.8377263 -23.2033299, -45.8388686 -23.2040217, -45.8401322 -23.2047869)",,yes,,
1454071098,1454071110,0,132125172,False,,,unclassified,False,128.346,0.0016616044309451493,0.9972011668870056,"LINESTRING (-45.831348 -23.2052836, -45.831525 -23.2058371, -45.8315545 -23.2060183, -45.8315505 -23.2061945, -45.8315022 -23.2064078)",,,,
1454071110,1454071098,0,132125172,False,,,unclassified,True,128.346,0.0016764933595378477,,"LINESTRING (-45.8315022 -23.2064078, -45.8315505 -23.2061945, -45.8315545 -23.2060183, -45.831525 -23.2058371, -45.831348 -23.2052836)",,,,
1454139110,5355173610,0,132121030,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,False,345.413,0.047257459353224944,0.9311288178033353,"LINESTRING (-45.850275 -23.2199371, -45.8495803 -23.2206435, -45.8490211 -23.2211698, -45.8485667 -23.221681, -45.8480662 -23.2222842)",,,,
1454139110,1454021634,0,132121030,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,True,96.887,0.034228245244058896,,"LINESTRING (-45.850275 -23.2199371, -45.8506433 -23.2195135, -45.8506987 -23.2194323, -45.8507221 -23.2193384, -45.8507253 -23.2192015)",,,,
1454139110,1454017596,0,132129632,False,,Rua José Pinto da Cunha,residential,True,325.053,0.06464120791167352,,"LINESTRING (-45.850275 -23.2199371, -45.8488575 -23.2189131, -45.8487502 -23.2187862, -45.8486912 -23.2186592, -45.8486469 -23.2183721, -45.8485504 -23.2177004)",,,,
1454185783,1454008398,0,330090731,True,,,residential,False,21.882,0.001266661138556795,,"LINESTRING (-45.8478145 -23.2106983, -45.848026 -23.210729)",,,,
1454185783,1454008402,0,330090732,False,,,residential,False,22.421,0.004734617078193995,,"LINESTRING (-45.8478145 -23.2106983, -45.8477069 -23.2106646, -45.8476122 -23.2106214)",,,,
1454203444,1454061177,0,132124068,False,,Rua Jaime Pinto Machado,residential,False,59.72,0.019383527456602323,,"LINESTRING (-45.8420206 -23.215559, -45.8414461 -23.2154606)",,,,
1454203444,1454061261,0,132124068,False,,Rua Jaime Pinto Machado,residential,True,57.772,0.029059615270085132,,"LINESTRING (-45.8420206 -23.215559, -45.842574 -23.2156652)",,,,
1454203444,1454061125,0,132124528,False,,Rua Tiago E Bessa,residential,True,114.309,0.0012893812161276982,,"LINESTRING (-45.8420206 -23.215559, -45.8418727 -23.2162071, -45.8418465 -23.2162636, -45.8418016 -23.2163229, -45.841635 -23.2164974)",,,,
1454203444,1454061142,0,132139402,False,,Rua Clarisse Franco Rodrigues,residential,False,323.884,0.01614775205538118,,"LINESTRING (-45.8420206 -23.215559, -45.8421486 -23.2148847, -45.8421721 -23.2148003, -45.8421954 -23.2147514, -45.842384 -23.2144884, -45.8426421 -23.2141758, -45.8426854 -23.2141339, -45.8427268 -23.2141065, -45.8440208 -23.2136448)",,,,
1454203501,1454061261,0,132124068,False,,Rua Jaime Pinto Machado,residential,False,63.169,0.024134527850804426,,"LINESTRING (-45.843138 -23.2158977, -45.842574 -23.2156652)",,,,
1454203501,1454052828,0,132124068,False,,Rua Jaime Pinto Machado,residential,True,37.561,0.004920790899886844,,"LINESTRING (-45.843138 -23.2158977, -45.8434693 -23.216044)",,,,
1454203501,1454061211,0,132124539,False,,Rua Silvio de Souza Rezende Filho,residential,True,181.72400000000002,0.013368173426240238,,"LINESTRING (-45.843138 -23.2158977, -45.8432496 -23.2153087, -45.8432892 -23.2151984, -45.8433556 -23.215085, -45.8434871 -23.2149988, -45.8436124 -23.2149395, -45.8437844 -23.2148822, -45.8441401 -23.2147707)",,,,
1454203501,1454061244,0,132139409,False,,Rua Jairo Veneziani,residential,False,220.442,0.0016616044309451493,,"LINESTRING (-45.843138 -23.2158977, -45.843033 -23.2164826, -45.8429901 -23.2166848, -45.8429056 -23.2168222, -45.8421511 -23.2175782)",,,,
1454248242,1453990678,0,132115237,False,,Rua Netuno,residential,False,131.659,0.013584989862604127,,"LINESTRING (-45.8563362 -23.2055891, -45.8551821 -23.205063)",,,,
1454248242,1453987119,0,132115237,False,,Rua Netuno,residential,True,169.82,0.01576157765303648,,"LINESTRING (-45.8563362 -23.2055891, -45.857816 -23.2062838)",,,,
1454248242,2061113650,0,132116451,False,,Rua Vesta,residential,False,63.819,0.010899469090627337,0.9992159059703428,"LINESTRING (-45.8563362 -23.2055891, -45.8560564 -23.2061022)",,,,
1454248242,1453990675,0,132116451,False,,Rua Vesta,residential,True,61.018,0.00710068984548441,,"LINESTRING (-45.8563362 -23.2055891, -45.8566103 -23.2051016)",,,,
1454889053,1453958828,0,132214758,False,,Rua das Cidreiras,residential,True,156.253,0.0016764933595378474,,"LINESTRING (-45.8611533 -23.1974399, -45.8622149 -23.1979044, -45.8623617 -23.1979408, -45.8625623 -23.1979287)",,,,
1454899412,1453950123,0,132110340,False,,Praça Benedito Ugolino da Silva Guerra,residential,False,45.647,0.0026427493753739964,,"LINESTRING (-45.8644229 -23.1954324, -45.864265 -23.1958164)",,,,
1454899412,1453950289,0,132110340,False,,Praça Benedito Ugolino da Silva Guerra,residential,True,129.151,0.0008432238358984831,,"LINESTRING (-45.8644229 -23.1954324, -45.8649731 -23.1943868)",,,,
1454899416,1453950122,0,885743517,False,,Rua Teodomiro Costa,residential,True,48.334,0.0027510202461069,,"LINESTRING (-45.8642615 -23.1953022, -45.8642372 -23.1948681)",,,,
1454899416,1454899412,0,132216057,True,,,residential,False,24.872,0.0016884045024120069,,"LINESTRING (-45.8642615 -23.1953022, -45.8642904 -23.1953719, -45.8643224 -23.1954169, -45.8643607 -23.1954316, -45.8644229 -23.1954324)",,,,
1455087455,3161589330,0,448343874,True,,Avenida dos Astronautas,secondary,False,461.918,0.050006684119155084,0.990991485381688,"LINESTRING (-45.8625557 -23.201609, -45.8621479 -23.2020062, -45.86192 -23.2022502, -45.8617268 -23.2025313, -45.8615511 -23.2028994, -45.8614576 -23.2032267, -45.8613699 -23.2035815, -45.8612171 -23.2042557, -45.8611411 -23.204604, -45.861124 -23.204934, -45.8611205 -23.2050926, -45.8611012 -23.2052172, -45.861035 -23.2053982)",60,,,
1455087457,3160449694,0,132231882,True,,,residential,False,19.154,0.0066129176344470264,0.9998080997593597,"LINESTRING (-45.8636349 -23.2005619, -45.8635392 -23.20071)",,,,
1455087457,3160449709,0,448343874,True,,Avenida dos Astronautas,secondary,False,19.261,0.007466053242808648,0.9996590940171565,"LINESTRING (-45.8636349 -23.2005619, -45.8635071 -23.2006892)",60,,,
1455133624,1454044923,0,472739642,True,,Avenida dos Astronautas,secondary,False,619.614,0.09181500637918237,,"LINESTRING (-45.860633 -23.2057939, -45.8605526 -23.2058272, -45.8604715 -23.2058539, -45.8604031 -23.2058892, -45.8603382 -23.2059254, -45.8602743 -23.2059802, -45.8597261 -23.2065711, -45.8595217 -23.2068011, -45.8583672 -23.2081001, -45.8581969 -23.2083143, -45.8576398 -23.2090149, -45.8575632 -23.2091479, -45.8574717 -23.2093377, -45.857362 -23.2096107, -45.8572864 -23.2098963, -45.8572045 -23.2102514)",60,,,
